                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                    1450                                     2110                  1.7700000000000000E+000                  1.4200000000000000E-003                  5.3666151295041937E+008                  1.0515513614011261E+004                  9.8837961932289018E+003                  2.5716829107256011E+001                  1.7318887168418802E+000                 -2.4569262636155513E+000                  4.5474287262977897E-001                  5.2024663618801325E-007                  5.4386961479624341E-001                  3.2925756693034430E-006                  8.8300485445024868E-004                  1.4273112174287666E-005                  1.3344755582926743E-004                  1.8141303875374661E+000                  7.4147691486349438E-011                  1.2442565044557143E+000                  3.2144979125693922E-004                  5.6696209893645111E-001                  2.2073594310473326E-004                  5.8172680176033864E-004                  9.0543906776444343E-004                  2.4209126617247159E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8141303874967827E+000                  1.7260811698769967E+000                  1.8141303870147492E+000                  1.7070377216416881E+000                  1.6942570315146528E+004                  1.7345192867948688E+006                  7.0542537727779531E+008                  2.5742970727485773E+001                  2.5738409837215620E+001                  4.0069336477209392E-034                  2.0064479902582795E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6936044516329694E+016                                    11701                               "gfortran"                                  "8.3.0"                  "x86_64-linux-20190503"                               "20230727" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.8141303875374661E+000                  2.3851998282325207E-001                  4.0021404136147121E+000                 -9.1089247616547837E+000                  2.9203603876723321E+000                  7.2358159374009112E-001                  2.7499910492628693E-001                  1.4193013336218918E-003 
                                       2                  1.8141303875363606E+000                  2.3846420465762505E-001                  4.0051682295997075E+000                 -9.0939505635143192E+000                  2.9416539387434897E+000                  7.2358159397361477E-001                  2.7499910469274158E-001                  1.4193013336436522E-003 
                                       3                  1.8141303875351702E+000                  2.3840614887774234E-001                  4.0086341205694431E+000                 -9.0785452157324613E+000                  2.9644053350930464E+000                  7.2358159445258541E-001                  2.7499910421372603E-001                  1.4193013336885052E-003 
                                       4                  1.8141303875337811E+000                  2.3834074973028155E-001                  4.0120947308870933E+000                 -9.0647342730693747E+000                  2.9856306703174842E+000                  7.2358159510718734E-001                  2.7499910355906299E-001                  1.4193013337496785E-003 
                                       5                  1.8141303875326402E+000                  2.3828868937356867E-001                  4.0160654171743868E+000                 -9.0503089336381226E+000                  3.0085828811700859E+000                  7.2358159598409677E-001                  2.7499910268207156E-001                  1.4193013338317240E-003 
                                       6                  1.8141303875309041E+000                  2.3821202120333221E-001                  4.0198746402946188E+000                 -9.0377495003913655E+000                  3.0292958654857252E+000                  7.2358159696555846E-001                  2.7499910170051833E-001                  1.4193013339232063E-003 
                                       7                  1.8141303875299117E+000                  2.3816944210200577E-001                  4.0233385201770879E+000                 -9.0270584291269156E+000                  3.0473121687484994E+000                  7.2358159792419896E-001                  2.7499910074178824E-001                  1.4193013340128013E-003 
                                       8                  1.8141303875284240E+000                  2.3810710393144516E-001                  4.0281841060453161E+000                 -9.0130757601776477E+000                  3.0713551927598459E+000                  7.2358159939853606E-001                  2.7499909926731325E-001                  1.4193013341506910E-003 
                                       9                  1.8141303875264398E+000                  2.3802658010366745E-001                  4.0327333426172709E+000                 -9.0007320061973797E+000                  3.0929049003959941E+000                  7.2358160095156232E-001                  2.7499909771414205E-001                  1.4193013342955751E-003 
                                      10                  1.8141303875251464E+000                  2.3797554337387325E-001                  4.0369918261417066E+000                 -8.9896552580174660E+000                  3.1123593090404920E+000                  7.2358160252404446E-001                  2.7499909614151280E-001                  1.4193013344427907E-003 
