                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     260                                     2138                  1.7700000000000000E+000                  1.4200000000000000E-003                  5.3163573973219466E+008                  1.3287715987977370E+004                  1.1107995921711245E+004                  2.4538824790596962E+001                  1.3394123316422983E+000                 -2.4382755481356293E+000                  4.5759635972418933E-001                  5.5452403857634091E-007                  5.4101608375197630E-001                  3.2664540913943345E-006                  8.8299809761851979E-004                  1.4315663038257008E-005                  1.3344755582926738E-004                  1.7699329796981558E+000                 -1.8523215608723125E-013                  1.2125956559620774E+000                  3.2359928143981366E-004                  5.5448619334263594E-001                  2.1005667438861732E-004                  5.7779145070621033E-004                  8.7874902751287789E-004                  2.3619323012232600E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7699329796691607E+000                  1.3366806974962677E+000                  1.7699329794022500E+000                  1.3326265467432734E+000                  1.1666124322259797E+004                  2.2373046719995635E+006                  7.2127862471082020E+008                  2.4565596626188622E+001                  2.4561390354767383E+001                  3.2075182947315151E-034                  1.8996790873571441E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6777440411323388E+016                                    11701                               "gfortran"                                  "8.3.0"                  "x86_64-linux-20190503"                               "20230727" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.7699329796981558E+000                  1.2691429306182203E-001                  4.0486293233301707E+000                 -9.1235849390796702E+000                  3.0242496833062247E+000                  7.4747999914487495E-001                  2.5110000085512513E-001                  1.4199999999999768E-003 
                                       2                  1.7699329796979344E+000                  1.2688933510956024E-001                  4.0530890973826414E+000                 -9.0970907283561679E+000                  3.0565823156192597E+000                  7.4747999914487495E-001                  2.5110000085512513E-001                  1.4199999999999768E-003 
                                       3                  1.7699329796978238E+000                  1.2687759317127106E-001                  4.0553022146421549E+000                 -9.0847305246198520E+000                  3.0718902146927021E+000                  7.4747999914487495E-001                  2.5110000085512513E-001                  1.4199999999999768E-003 
                                       4                  1.7699329796977685E+000                  1.2687188659314899E-001                  4.0575015484128709E+000                 -9.0728716814929626E+000                  3.0866776297272116E+000                  7.4747999914487495E-001                  2.5110000085512513E-001                  1.4199999999999768E-003 
                                       5                  1.7699329796976577E+000                  1.2686078022311370E-001                  4.0596809109518510E+000                 -9.0614643635083461E+000                  3.1009795186546900E+000                  7.4747999914487495E-001                  2.5110000085512513E-001                  1.4199999999999768E-003 
                                       6                  1.7699329796976024E+000                  1.2685537069229710E-001                  4.0618432440055949E+000                 -9.0504811336998134E+000                  3.1148260837484449E+000                  7.4747999914487495E-001                  2.5110000085512513E-001                  1.4199999999999768E-003 
                                       7                  1.7699329796974919E+000                  1.2684482123050780E-001                  4.0646890650306062E+000                 -9.0364245842704261E+000                  3.1326288025351121E+000                  7.4747999914487495E-001                  2.5110000085512513E-001                  1.4199999999999768E-003 
                                       8                  1.7699329796973813E+000                  1.2683460701775487E-001                  4.0674916247478317E+000                 -9.0229832682372937E+000                  3.1497319719344876E+000                  7.4747999914487495E-001                  2.5110000085512513E-001                  1.4199999999999768E-003 
                                       9                  1.7699329796972707E+000                  1.2682470340249694E-001                  4.0700761420226419E+000                 -9.0108869751151843E+000                  3.1651780438380213E+000                  7.4747999914487495E-001                  2.5110000085512513E-001                  1.4199999999999768E-003 
                                      10                  1.7699329796971739E+000                  1.2681627523771882E-001                  4.0724507441090978E+000                 -9.0000023643413236E+000                  3.1791160535283769E+000                  7.4747999914487495E-001                  2.5110000085512513E-001                  1.4199999999999768E-003 
