                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                    2750                                     2386                  1.7700000000000000E+000                  1.4200000000000000E-003                  9.5445386441631746E+008                  1.0789343565517796E+005                  5.0355802292088392E+003                  6.8986849338601942E+001                  1.0928057021690421E+001                  5.2892390118197232E+000                  0.0000000000000000E+000                  2.5650850741468098E-044                  9.9861417418569198E-001                  5.5735835909559803E-006                  8.8592174953834786E-004                  7.9086957123321528E-006                  1.3344755624773364E-004                  1.7998405183273367E+000                 -1.7068725298526526E-011                  1.0954512053298071E+000                  3.6573657576322461E-004                  7.0144756697710253E-001                  1.7377591474693229E-004                  6.4010758501266949E-004                  8.8664430701286816E-004                  2.4018431805643818E-004                  2.6669382313918599E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7998403866142039E+000                  1.0918836671515086E+001                  1.7998403262107994E+000                  1.0914860669100451E+001                  2.6960689075701806E+005                  1.0086449641481148E+005                  2.6089617594990340E+008                  6.8260743909926816E+001                  6.8236207488747155E+001                  1.8440510365264904E-007                  4.7046388654686719E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.0120798206058548E+016                                    11701                               "gfortran"                                  "8.3.0"                  "x86_64-linux-20190503"                               "20230727" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.7998405183273367E+000                  1.0385429524557670E+000                  3.7020497501596021E+000                 -7.3571324449374638E+000                  4.1645413093206649E+000                  7.3339325223474994E-001                  2.6516635929264248E-001                  1.4403884726075233E-003 
                                       2                  1.7998405183262398E+000                  1.0385429485555855E+000                  3.7020503717086153E+000                 -7.3571280950260096E+000                  4.1645462810938199E+000                  7.3339325223474983E-001                  2.6516635929264248E-001                  1.4403884726077454E-003 
                                       3                  1.7998405183243698E+000                  1.0385429419053425E+000                  3.7020513769588406E+000                 -7.3571210600603418E+000                  4.1645543218155030E+000                  7.3339325223474983E-001                  2.6516635929264254E-001                  1.4403884726076344E-003 
                                       4                  1.7998405183214414E+000                  1.0385429314926271E+000                  3.7020530472722530E+000                 -7.3571093715738769E+000                  4.1645676814559680E+000                  7.3339325223474983E-001                  2.6516635929264254E-001                  1.4403884726076344E-003 
                                       5                  1.7998405183163970E+000                  1.0385429135552398E+000                  3.7020564388938659E+000                 -7.3570856404377079E+000                  4.1645948059211788E+000                  7.3339325223474972E-001                  2.6516635929264259E-001                  1.4403884726077454E-003 
                                       6                  1.7998405183052535E+000                  1.0385428739326459E+000                  3.7020635249346134E+000                 -7.3570360715725416E+000                  4.1646514643971750E+000                  7.3339325223474938E-001                  2.6516635929264298E-001                  1.4403884726076344E-003 
                                       7                  1.7998405182825796E+000                  1.0385427933217111E+000                  3.7020760316313979E+000                 -7.3569486256474246E+000                  4.1647514233304026E+000                  7.3339325223474816E-001                  2.6516635929264420E-001                  1.4403884726076344E-003 
                                       8                  1.7998405182455812E+000                  1.0385426618085456E+000                  3.7020982170763599E+000                 -7.3567936318823781E+000                  4.1649286137657127E+000                  7.3339325223474405E-001                  2.6516635929264826E-001                  1.4403884726077454E-003 
                                       9                  1.7998405181767687E+000                  1.0385424172997599E+000                  3.7021369960920598E+000                 -7.3565231086397418E+000                  4.1652379357452212E+000                  7.3339325223473084E-001                  2.6516635929266141E-001                  1.4403884726077454E-003 
                                      10                  1.7998405180607633E+000                  1.0385420053567807E+000                  3.7022182294529977E+000                 -7.3559579143770089E+000                  4.1658844050490025E+000                  7.3339325223468232E-001                  2.6516635929271004E-001                  1.4403884726076344E-003 
                                      11                  1.7998405177900845E+000                  1.0385410454020516E+000                  3.7023670927174011E+000                 -7.3549280495748039E+000                  4.1670632112173616E+000                  7.3339325223450402E-001                  2.6516635929288823E-001                  1.4403884726077454E-003 
                                      12                  1.7998405173541854E+000                  1.0385395031490718E+000                  3.7026817976814645E+000                 -7.3527725234615877E+000                  4.1695336144660686E+000                  7.3339325223382945E-001                  2.6516635929356258E-001                  1.4403884726079674E-003 
                                      13                  1.7998405163031066E+000                  1.0385358026739393E+000                  3.7031949756562241E+000                 -7.3493322220734436E+000                  4.1734874061311924E+000                  7.3339325223160656E-001                  2.6516635929578480E-001                  1.4403884726086336E-003 
                                      14                  1.7998405149567407E+000                  1.0385310998627280E+000                  3.7041436428590107E+000                 -7.3431664620900623E+000                  4.1806025213089768E+000                  7.3339325222501228E-001                  2.6516635930237725E-001                  1.4403884726104099E-003 
                                      15                  1.7998405119335672E+000                  1.0385206883337863E+000                  3.7057925066664521E+000                 -7.3331090833536408E+000                  4.1923104350980980E+000                  7.3339325220505758E-001                  2.6516635932232629E-001                  1.4403884726161831E-003 
                                      16                  1.7998405076097193E+000                  1.0385061370312760E+000                  3.7076724577548172E+000                 -7.3226215163288808E+000                  4.2046806514465915E+000                  7.3339325217149276E-001                  2.6516635935588145E-001                  1.4403884726257310E-003 
                                      17                  1.7998405039537781E+000                  1.0384941259280485E+000                  3.7093336085336985E+000                 -7.3140664640632922E+000                  4.2148997737951479E+000                  7.3339325213459505E-001                  2.6516635939276867E-001                  1.4403884726362781E-003 
                                      18                  1.7998405008446916E+000                  1.0384841099227309E+000                  3.7118567723484621E+000                 -7.3020306848087557E+000                  4.2294636179596399E+000                  7.3339325204017547E-001                  2.6516635948716144E-001                  1.4403884726630345E-003 
                                      19                  1.7998404940341901E+000                  1.0384627670890292E+000                  3.7156501275513780E+000                 -7.2864791722293152E+000                  4.2488163741962204E+000                  7.3339325182072701E-001                  2.6516635970654728E-001                  1.4403884727256511E-003 
                                      20                  1.7998404871406475E+000                  1.0384419208724762E+000                  3.7186987054667378E+000                 -7.2758383395653228E+000                  4.2625122579620971E+000                  7.3339325159434854E-001                  2.6516635993286114E-001                  1.4403884727902661E-003 
                                      21                  1.7998404839621178E+000                  1.0384325405993977E+000                  3.7207840448030245E+000                 -7.2691665249174138E+000                  4.2712737953705364E+000                  7.3339325137254052E-001                  2.6516636015460587E-001                  1.4403884728535488E-003 
                                      22                  1.7998404805293062E+000                  1.0384225636801208E+000                  3.7241071663045169E+000                 -7.2595139953101340E+000                  4.2842564574150943E+000                  7.3339325082503282E-001                  2.6516636070195748E-001                  1.4403884730096461E-003 
                                      23                  1.7998404739179512E+000                  1.0384037693174064E+000                  3.7284842587600084E+000                 -7.2489397323012792E+000                  4.2992175481310957E+000                  7.3339324997937949E-001                  2.6516636154736967E-001                  1.4403884732507866E-003 
                                      24                  1.7998404685780032E+000                  1.0383889526582131E+000                  3.7325431527413766E+000                 -7.2406674906061221E+000                  4.3115582840960567E+000                  7.3339324827343477E-001                  2.6516636325282772E-001                  1.4403884737375083E-003 
                                      25                  1.7998404637466217E+000                  1.0383757987649969E+000                  3.7372863589921663E+000                 -7.2325366645493006E+000                  4.3244445522513182E+000                  7.3339324825417218E-001                  2.6516636327208487E-001                  1.4403884737429484E-003 
                                      26                  1.7998404576453420E+000                  1.0383594938964384E+000                  3.7416241809243207E+000                 -7.2266734519106999E+000                  4.3346583190853263E+000                  7.3339324825407315E-001                  2.6516636327218390E-001                  1.4403884737429484E-003 
                                      27                  1.7998404548492155E+000                  1.0383521212157216E+000                  3.7447614040189343E+000                 -7.2229534537057196E+000                  4.3415256744839823E+000                  7.3339324825403662E-001                  2.6516636327222037E-001                  1.4403884737430594E-003 
                                      28                  1.7998404515447424E+000                  1.0383434819877977E+000                  3.7491056306588293E+000                 -7.2185998361239321E+000                  4.3502386870225243E+000                  7.3339324825400909E-001                  2.6516636327224785E-001                  1.4403884737430594E-003 
                                      29                  1.7998404469695160E+000                  1.0383316389709083E+000                  3.7540801108010600E+000                 -7.2147776359502434E+000                  4.3590537770943047E+000                  7.3339324825399321E-001                  2.6516636327226373E-001                  1.4403884737430594E-003 
